0 0.000258 0 0 0 0 0
0 0.000227 0 0 0 0 0
0 0.000200 0 0 0 0 0
0 0.000176 0 0 0 0 0
0 0.000155 0 0 0 0 0
0 0.000136 0 0 0 0 0
0 0.000120 0 0 0 0 0
0 0.000106 0 0 0 0 0
0 0.000093 0 0 0 0 0
0 0.000082 0 0 0 0 0
0 0.000072 0 0 0 0 0
0 0.000068 0 0 0 0 0
0 0.000072 0 0 0 0 0
0 0.000081 0 0 0 0 0
0 0.000092 0 0 0 0 0
0 0.000104 0 0 0 0 0
0 0.000117 0 0 0 0 0
0 0.000132 0 0 0 0 0
0 0.000149 0 0 0 0 0
0 0.000159 0 0 0 0 0
0 0.000149 0 0 0 0 0
0 0.000132 0 0 0 0 0
0 0.000117 0 0 0 0 0
0 0.000104 0 0 0 0 0
0 0.000092 0 0 0 0 0
0 0.000081 0 0 0 0 0
0 0.000072 0 0 0 0 0
0 0.000068 0 0 0 0 0
0 0.000074 0 0 0 0 0
0 0.000087 0 0 0 0 0
0 0.000104 0 0 0 0 0
0 0.000123 0 0 0 0 0
0 0.000145 0 0 0 0 0
0 0.000173 0 0 0 0 0
0 0.000204 0 0 0 0 0
0 0.000242 0 0 0 0 0
0 0.000287 0 0 0 0 0
0 0.000341 0 0 0 0 0
0 0.000404 0 0 0 0 0
0 0.000440 0 0 0 0 0
0 0.000404 0 0 0 0 0
0 0.000341 0 0 0 0 0
0 0.000287 0 0 0 0 0
0 0.000242 0 0 0 0 0
0 0.000204 0 0 0 0 0
0 0.000173 0 0 0 0 0
0 0.000145 0 0 0 0 0
0 0.000123 0 0 0 0 0
0 0.000104 0 0 0 0 0
0 0.000087 0 0 0 0 0
0 0.000074 0 0 0 0 0
0 0.000068 0 0 0 0 0
0 0.000072 0 0 0 0 0
0 0.000081 0 0 0 0 0
0 0.000092 0 0 0 0 0
0 0.000104 0 0 0 0 0
0 0.000117 0 0 0 0 0
0 0.000132 0 0 0 0 0
0 0.000149 0 0 0 0 0
0 0.000169 0 0 0 0 0
0 0.000190 0 0 0 0 0
0 0.000215 0 0 0 0 0
0 0.000243 0 0 0 0 0
0 0.000275 0 0 0 0 0
0 0.000310 0 0 0 0 0
0 0.000350 0 0 0 0 0
0 0.000396 0 0 0 0 0
0 0.000447 0 0 0 0 0
0 0.000505 0 0 0 0 0
0 0.000570 0 0 0 0 0
0 0.000644 0 0 0 0 0
0 0.000727 0 0 0 0 0
0 0.000822 0 0 0 0 0
0 0.000928 0 0 0 0 0
0 0.001048 0 0 0 0 0
0 0.001184 0 0 0 0 0
0 0.001337 0 0 0 0 0
0 0.001510 0 0 0 0 0
0 0.001706 0 0 0 0 0
0 0.001927 0 0 0 0 0
0 0.002177 0 0 0 0 0
0 0.002459 0 0 0 0 0
0 0.002777 0 0 0 0 0
0 0.003137 0 0 0 0 0
0 0.003544 0 0 0 0 0
0 0.004003 0 0 0 0 0
0 0.004521 0 0 0 0 0
0 0.005108 0 0 0 0 0
0 0.005768 0 0 0 0 0
0 0.006515 0 0 0 0 0
0 0.007361 0 0 0 0 0
0 0.008314 0 0 0 0 0
0 0.009390 0 0 0 0 0
0 0.010607 0 0 0 0 0
0 0.011982 0 0 0 0 0
0 0.013531 0 0 0 0 0
0 0.015285 0 0 0 0 0
0 0.017268 0 0 0 0 0
0 0.019503 0 0 0 0 0
0 0.022029 0 0 0 0 0
0 0.024885 0 0 0 0 0
0 0.028106 0 0 0 0 0
0 0.031747 0 0 0 0 0
0 0.035861 0 0 0 0 0
0 0.040504 0 0 0 0 0
0 0.045752 0 0 0 0 0
0 0.051682 0 0 0 0 0
0 0.058373 0 0 0 0 0
0 0.065935 0 0 0 0 0
0 0.074477 0 0 0 0 0
0 0.084125 0 0 0 0 0
0 0.095022 0 0 0 0 0
0 0.107330 0 0 0 0 0
0 0.121239 0 0 0 0 0
0 0.136942 0 0 0 0 0
0 0.154679 0 0 0 0 0
0 0.174716 0 0 0 0 0
0 0.197350 0 0 0 0 0
0 0.222913 0 0 0 0 0
0 0.251785 0 0 0 0 0
0 0.284400 0 0 0 0 0
0 0.321242 0 0 0 0 0
0 0.362857 0 0 0 0 0
0 0.409852 0 0 0 0 0
0 0.462932 0 0 0 0 0
0 0.522896 0 0 0 0 0
0 0.590632 0 0 0 0 0
0 0.667127 0 0 0 0 0
0 0.753515 0 0 0 0 0
0 0.851105 0 0 0 0 0
0 0.961339 0 0 0 0 0
0 1.085832 0 0 0 0 0
0 1.226449 0 0 0 0 0
0 1.385269 0 0 0 0 0
0 1.564634 0 0 0 0 0
0 1.767216 0 0 0 0 0
0 1.996005 0 0 0 0 0
0 2.254394 0 0 0 0 0
0 2.546233 0 0 0 0 0
0 2.875800 0 0 0 0 0
0 3.247984 0 0 0 0 0
0 3.668285 0 0 0 0 0
0 4.142901 0 0 0 0 0
0 4.678861 0 0 0 0 0
0 5.284001 0 0 0 0 0
0 5.967288 0 0 0 0 0
0 6.738810 0 0 0 0 0
0 7.609850 0 0 0 0 0
0 8.593102 0 0 0 0 0
0 9.703081 0 0 0 0 0
0 10.956016 0 0 0 0 0
0 12.370095 0 0 0 0 0
0 13.965952 0 0 0 0 0
0 15.766682 0 0 0 0 0
0 17.798450 0 0 0 0 0
0 20.090433 0 0 0 0 0
0 22.675521 0 0 0 0 0
0 25.590797 0 0 0 0 0
0 28.877605 0 0 0 0 0
0 32.582511 0 0 0 0 0
0 36.757486 0 0 0 0 0
0 41.460684 0 0 0 0 0
0 46.757382 0 0 0 0 0
0 52.720230 0 0 0 0 0
0 59.429713 0 0 0 0 0
0 66.975852 0 0 0 0 0
0 75.458591 0 0 0 0 0
0 84.988107 0 0 0 0 0
0 95.686214 0 0 0 0 0
0 107.686815 0 0 0 0 0
0 121.137125 0 0 0 0 0
0 136.197641 0 0 0 0 0
0 153.042635 0 0 0 0 0
0 171.860701 0 0 0 0 0
0 192.854212 0 0 0 0 0
0 216.239303 0 0 0 0 0
0 242.244641 0 0 0 0 0
0 271.109596 0 0 0 0 0
0 303.081966 0 0 0 0 0
0 338.414715 0 0 0 0 0
0 377.361029 0 0 0 0 0
0 420.170611 0 0 0 0 0
0 467.081610 0 0 0 0 0
0 518.313237 0 0 0 0 0
0 0 0.312500 0 0 0 0
0 0 0.201250 0 0 0 0
0 0 0.129605 0 0 0 0
0 0 0.129605 0 0 0 0
0 0 0.129605 0 0 0 0
0 0 0.130410 0 0 0 0
0 0 0.130410 0 0 0 0
0 0 0.129605 0 0 0 0
0 0 0.129605 0 0 0 0
0 0 0.129605 0 0 0 0
0 0 0.129605 0 0 0 0
0 0 0.129605 0 0 0 0
0 0 0.129605 0 0 0 0
0 0 0.129605 0 0 0 0
0 0 0.130410 0 0 0 0
0 0 0.130410 0 0 0 0
0 0 0.129605 0 0 0 0
0 0 0.129605 0 0 0 0
0 0 0.129605 0 0 0 0
0 0 0.402500 0 0 0 0
0 0 1.250000 0 0 0 0
0 0 1.337500 0 0 0 0
0 0 1.110125 0 0 0 0
0 0 0.000000 0 0 0 0
0 0 0.000000 0 0 0 0
0 0 0.000000 0 0 0 0
0 0 0.000000 0 0 0 0
0 0 0.000061 0 0 0 0
0 0 0.000133 0 0 0 0
0 0 0.000124 0 0 0 0
0 0 0.000108 0 0 0 0
0 0 0.000095 0 0 0 0
0 0 0.000083 0 0 0 0
0 0 0.000072 0 0 0 0
0 0 0.000068 0 0 0 0
0 0 0.000072 0 0 0 0
0 0 0.000082 0 0 0 0
0 0 0.000093 0 0 0 0
0 0 0.000106 0 0 0 0
0 0 0.000120 0 0 0 0
0 0 0.000136 0 0 0 0
0 0 0.000155 0 0 0 0
0 0 0.000176 0 0 0 0
0 0 0.000200 0 0 0 0
0 0 0.000227 0 0 0 0
0 0 0.000258 0 0 0 0
0 0 0.000293 0 0 0 0
0 0 0.000333 0 0 0 0
0 0 0.000379 0 0 0 0
0 0 0.000430 0 0 0 0
0 0 0.000489 0 0 0 0
0 0 0.000556 0 0 0 0
0 0 0.000631 0 0 0 0
0 0 0.000717 0 0 0 0
0 0 0.000764 0 0 0 0
0 0 0.000717 0 0 0 0
0 0 0.000631 0 0 0 0
0 0 0.000556 0 0 0 0
0 0 0.000489 0 0 0 0
0 0 0.000430 0 0 0 0
0 0 0.000379 0 0 0 0
0 0 0.000333 0 0 0 0
0 0 0.000293 0 0 0 0
0 0 0.000258 0 0 0 0
0 0 0.000227 0 0 0 0
0 0 0.000200 0 0 0 0
0 0 0.000176 0 0 0 0
0 0 0.000155 0 0 0 0
0 0 0.000136 0 0 0 0
0 0 0.000120 0 0 0 0
0 0 0.000106 0 0 0 0
0 0 0.000093 0 0 0 0
0 0 0.000082 0 0 0 0
0 0 0.000072 0 0 0 0
0 0 0.000068 0 0 0 0
0 0 0.000072 0 0 0 0
0 0 0.000081 0 0 0 0
0 0 0.000092 0 0 0 0
0 0 0.000104 0 0 0 0
0 0 0.000117 0 0 0 0
0 0 0.000132 0 0 0 0
0 0 0.000149 0 0 0 0
0 0 0.000159 0 0 0 0
0 0 0.000149 0 0 0 0
0 0 0.000132 0 0 0 0
0 0 0.000117 0 0 0 0
0 0 0.000104 0 0 0 0
0 0 0.000092 0 0 0 0
0 0 0.000081 0 0 0 0
0 0 0.000072 0 0 0 0
0 0 0.000068 0 0 0 0
0 0 0.000074 0 0 0 0
0 0 0.000087 0 0 0 0
0 0 0.000104 0 0 0 0
0 0 0.000123 0 0 0 0
0 0 0.000145 0 0 0 0
0 0 0.000173 0 0 0 0
0 0 0.000204 0 0 0 0
0 0 0.000242 0 0 0 0
0 0 0.000287 0 0 0 0
0 0 0.000341 0 0 0 0
0 0 0.000404 0 0 0 0
0 0 0.000440 0 0 0 0
0 0 0.000404 0 0 0 0
0 0 0.000341 0 0 0 0
0 0 0.000287 0 0 0 0
0 0 0.000242 0 0 0 0
0 0 0.000204 0 0 0 0
0 0 0.000173 0 0 0 0
0 0 0.000145 0 0 0 0
0 0 0.000123 0 0 0 0
0 0 0.000104 0 0 0 0
0 0 0.000087 0 0 0 0
0 0 0.000074 0 0 0 0
0 0 0.000068 0 0 0 0
0 0 0.000072 0 0 0 0
0 0 0.000081 0 0 0 0
0 0 0.000092 0 0 0 0
0 0 0.000104 0 0 0 0
0 0 0.000117 0 0 0 0
0 0 0.000132 0 0 0 0
0 0 0.000149 0 0 0 0
0 0 0.000169 0 0 0 0
0 0 0.000190 0 0 0 0
0 0 0.000215 0 0 0 0
0 0 0.000243 0 0 0 0
0 0 0.000275 0 0 0 0
0 0 0.000310 0 0 0 0
0 0 0.000350 0 0 0 0
0 0 0.000396 0 0 0 0
0 0 0.000447 0 0 0 0
0 0 0.000505 0 0 0 0
0 0 0.000570 0 0 0 0
0 0 0.000644 0 0 0 0
0 0 0.000727 0 0 0 0
0 0 0.000822 0 0 0 0
0 0 0.000928 0 0 0 0
0 0 0.001048 0 0 0 0
0 0 0.001184 0 0 0 0
0 0 0.001337 0 0 0 0
0 0 0.001510 0 0 0 0
0 0 0.001706 0 0 0 0
0 0 0.001927 0 0 0 0
0 0 0.002177 0 0 0 0
0 0 0.002459 0 0 0 0
0 0 0.002777 0 0 0 0
0 0 0.003137 0 0 0 0
0 0 0.003544 0 0 0 0
0 0 0.004003 0 0 0 0
0 0 0.004521 0 0 0 0
0 0 0.005108 0 0 0 0
0 0 0.005768 0 0 0 0
0 0 0.006515 0 0 0 0
0 0 0.007361 0 0 0 0
0 0 0.008314 0 0 0 0
0 0 0.009390 0 0 0 0
0 0 0.010607 0 0 0 0
0 0 0.011982 0 0 0 0
0 0 0.013531 0 0 0 0
0 0 0.015285 0 0 0 0
0 0 0.017268 0 0 0 0
0 0 0.019502 0 0 0 0
0 0 0.022029 0 0 0 0
0 0 0.024885 0 0 0 0
0 0 0.028105 0 0 0 0
0 0 0.031747 0 0 0 0
0 0 0.035861 0 0 0 0
0 0 0.040504 0 0 0 0
0 0 0.045752 0 0 0 0
0 0 0.051682 0 0 0 0
0 0 0.058373 0 0 0 0
0 0 0.065935 0 0 0 0
0 0 0.074477 0 0 0 0
0 0 0.084124 0 0 0 0
0 0 0.095021 0 0 0 0
0 0 0.107329 0 0 0 0
0 0 0.121237 0 0 0 0
0 0 0.136940 0 0 0 0
0 0 0.154676 0 0 0 0
0 0 0.174713 0 0 0 0
0 0 0.197346 0 0 0 0
0 0 0.222908 0 0 0 0
0 0 0.251778 0 0 0 0
0 0 0.284392 0 0 0 0
0 0 0.321231 0 0 0 0
0 0 0.362843 0 0 0 0
0 0 0.409834 0 0 0 0
0 0 0.462909 0 0 0 0
0 0 0.522867 0 0 0 0
0 0 0.590596 0 0 0 0
0 0 0.667080 0 0 0 0
0 0 0.753456 0 0 0 0
0 0 0.851030 0 0 0 0
0 0 0.961243 0 0 0 0
0 0 1.085709 0 0 0 0
0 0 1.226293 0 0 0 0
0 0 1.385069 0 0 0 0
0 0 1.564379 0 0 0 0
0 0 1.766891 0 0 0 0
0 0 1.995590 0 0 0 0
0 0 2.253865 0 0 0 0
0 0 2.545558 0 0 0 0
0 0 2.874939 0 0 0 0
0 0 3.246885 0 0 0 0
0 0 3.666884 0 0 0 0
0 0 4.141114 0 0 0 0
0 0 4.676582 0 0 0 0
0 0 5.281095 0 0 0 0
0 0 5.963582 0 0 0 0
0 0 6.734084 0 0 0 0
0 0 7.603824 0 0 0 0
0 0 8.585419 0 0 0 0
0 0 9.693286 0 0 0 0
0 0 10.943530 0 0 0 0
0 0 12.354180 0 0 0 0
0 0 13.945669 0 0 0 0
0 0 15.740836 0 0 0 0
0 0 17.765521 0 0 0 0
0 0 20.048486 0 0 0 0
0 0 22.622099 0 0 0 0
0 0 25.522777 0 0 0 0
0 0 28.791020 0 0 0 0
0 0 32.472326 0 0 0 0
0 0 36.617315 0 0 0 0
0 0 41.282434 0 0 0 0
0 0 46.530805 0 0 0 0
0 0 52.432356 0 0 0 0
0 0 59.064158 0 0 0 0
0 0 66.511932 0 0 0 0
0 0 74.870230 0 0 0 0
0 0 84.242491 0 0 0 0
0 0 94.742113 0 0 0 0
0 0 106.492531 0 0 0 0
0 0 119.627963 0 0 0 0
0 0 134.292845 0 0 0 0
0 0 150.641682 0 0 0 0
0 0 168.838837 0 0 0 0
0 0 189.057145 0 0 0 0
0 0 211.476928 0 0 0 0
0 0 236.283712 0 0 0 0
0 0 263.665296 0 0 0 0
0 0 293.808328 0 0 0 0
0 0 326.893930 0 0 0 0
0 0 363.091833 0 0 0 0
0 0 402.555809 0 0 0 0
0 0 445.415351 0 0 0 0
0 0 491.768468 0 0 0 0
0 0 0 0.312500 0 0 0
0 0 0 0.201250 0 0 0
0 0 0 0.129605 0 0 0
0 0 0 0.129605 0 0 0
0 0 0 0.129605 0 0 0
0 0 0 0.130410 0 0 0
0 0 0 0.130410 0 0 0
0 0 0 0.129605 0 0 0
0 0 0 0.129605 0 0 0
0 0 0 0.129605 0 0 0
0 0 0 0.129605 0 0 0
0 0 0 0.129605 0 0 0
0 0 0 0.129605 0 0 0
0 0 0 0.129605 0 0 0
0 0 0 0.130410 0 0 0
0 0 0 0.130410 0 0 0
0 0 0 0.129605 0 0 0
0 0 0 0.129605 0 0 0
0 0 0 0.129605 0 0 0
0 0 0 0.402500 0 0 0
0 0 0 1.250000 0 0 0
0 0 0 1.337500 0 0 0
0 0 0 1.110125 0 0 0
0 0 0 0.000000 0 0 0
0 0 0 0.000000 0 0 0
0 0 0 0.000000 0 0 0
0 0 0 0.000000 0 0 0
0 0 0 0.000061 0 0 0
0 0 0 0.000133 0 0 0
0 0 0 0.000124 0 0 0
0 0 0 0.000108 0 0 0
0 0 0 0.000095 0 0 0
0 0 0 0.000083 0 0 0
0 0 0 0.000072 0 0 0
0 0 0 0.000068 0 0 0
0 0 0 0.000072 0 0 0
0 0 0 0.000082 0 0 0
0 0 0 0.000093 0 0 0
0 0 0 0.000106 0 0 0
0 0 0 0.000120 0 0 0
0 0 0 0.000136 0 0 0
0 0 0 0.000155 0 0 0
0 0 0 0.000176 0 0 0
0 0 0 0.000200 0 0 0
0 0 0 0.000227 0 0 0
0 0 0 0.000258 0 0 0
0 0 0 0.000293 0 0 0
0 0 0 0.000333 0 0 0
0 0 0 0.000379 0 0 0
0 0 0 0.000430 0 0 0
0 0 0 0.000489 0 0 0
0 0 0 0.000556 0 0 0
0 0 0 0.000631 0 0 0
0 0 0 0.000717 0 0 0
0 0 0 0.000764 0 0 0
0 0 0 0.000717 0 0 0
0 0 0 0.000631 0 0 0
0 0 0 0.000556 0 0 0
0 0 0 0.000489 0 0 0
0 0 0 0.000430 0 0 0
0 0 0 0.000379 0 0 0
0 0 0 0.000333 0 0 0
0 0 0 0.000293 0 0 0
0 0 0 0.000258 0 0 0
0 0 0 0.000227 0 0 0
0 0 0 0.000200 0 0 0
0 0 0 0.000176 0 0 0
0 0 0 0.000155 0 0 0
0 0 0 0.000136 0 0 0
0 0 0 0.000120 0 0 0
0 0 0 0.000106 0 0 0
0 0 0 0.000093 0 0 0
0 0 0 0.000082 0 0 0
0 0 0 0.000072 0 0 0
0 0 0 0.000068 0 0 0
0 0 0 0.000072 0 0 0
0 0 0 0.000081 0 0 0
0 0 0 0.000092 0 0 0
0 0 0 0.000104 0 0 0
0 0 0 0.000117 0 0 0
0 0 0 0.000132 0 0 0
0 0 0 0.000149 0 0 0
0 0 0 0.000159 0 0 0
0 0 0 0.000149 0 0 0
0 0 0 0.000132 0 0 0
0 0 0 0.000117 0 0 0
0 0 0 0.000104 0 0 0
0 0 0 0.000092 0 0 0
0 0 0 0.000081 0 0 0
0 0 0 0.000072 0 0 0
0 0 0 0.000068 0 0 0
0 0 0 0.000074 0 0 0
0 0 0 0.000087 0 0 0
0 0 0 0.000104 0 0 0
0 0 0 0.000123 0 0 0
0 0 0 0.000145 0 0 0
0 0 0 0.000173 0 0 0
0 0 0 0.000204 0 0 0
0 0 0 0.000242 0 0 0
0 0 0 0.000287 0 0 0
0 0 0 0.000341 0 0 0
0 0 0 0.000404 0 0 0
0 0 0 0.000440 0 0 0
0 0 0 0.000404 0 0 0
0 0 0 0.000341 0 0 0
0 0 0 0.000287 0 0 0
0 0 0 0.000242 0 0 0
0 0 0 0.000204 0 0 0
0 0 0 0.000173 0 0 0
0 0 0 0.000145 0 0 0
0 0 0 0.000123 0 0 0
0 0 0 0.000104 0 0 0
0 0 0 0.000087 0 0 0
0 0 0 0.000074 0 0 0
0 0 0 0.000068 0 0 0
0 0 0 0.000072 0 0 0
0 0 0 0.000081 0 0 0
0 0 0 0.000092 0 0 0
0 0 0 0.000104 0 0 0
0 0 0 0.000117 0 0 0
0 0 0 0.000132 0 0 0
0 0 0 0.000149 0 0 0
0 0 0 0.000169 0 0 0
0 0 0 0.000190 0 0 0
0 0 0 0.000215 0 0 0
0 0 0 0.000243 0 0 0
0 0 0 0.000275 0 0 0
0 0 0 0.000310 0 0 0
0 0 0 0.000350 0 0 0
0 0 0 0.000396 0 0 0
0 0 0 0.000447 0 0 0
0 0 0 0.000505 0 0 0
0 0 0 0.000570 0 0 0
0 0 0 0.000644 0 0 0
0 0 0 0.000727 0 0 0
0 0 0 0.000822 0 0 0
0 0 0 0.000928 0 0 0
0 0 0 0.001048 0 0 0
0 0 0 0.001184 0 0 0
0 0 0 0.001337 0 0 0
0 0 0 0.001510 0 0 0
0 0 0 0.001706 0 0 0
0 0 0 0.001927 0 0 0
0 0 0 0.002177 0 0 0
0 0 0 0.002459 0 0 0
0 0 0 0.002777 0 0 0
0 0 0 0.003137 0 0 0
0 0 0 0.003544 0 0 0
0 0 0 0.004003 0 0 0
0 0 0 0.004521 0 0 0
0 0 0 0.005108 0 0 0
0 0 0 0.005768 0 0 0
0 0 0 0.006515 0 0 0
0 0 0 0.007361 0 0 0
0 0 0 0.008314 0 0 0
0 0 0 0.009390 0 0 0
0 0 0 0.010607 0 0 0
0 0 0 0.011982 0 0 0
0 0 0 0.013531 0 0 0
0 0 0 0.015285 0 0 0
0 0 0 0.017268 0 0 0
0 0 0 0.019502 0 0 0
0 0 0 0.022029 0 0 0
0 0 0 0.024885 0 0 0
0 0 0 0.028105 0 0 0
0 0 0 0.031746 0 0 0
0 0 0 0.035861 0 0 0
0 0 0 0.040504 0 0 0
0 0 0 0.045752 0 0 0
0 0 0 0.051681 0 0 0
0 0 0 0.058373 0 0 0
0 0 0 0.065934 0 0 0
0 0 0 0.074476 0 0 0
0 0 0 0.084123 0 0 0
0 0 0 0.095020 0 0 0
0 0 0 0.107327 0 0 0
0 0 0 0.121235 0 0 0
0 0 0 0.136937 0 0 0
0 0 0 0.154673 0 0 0
0 0 0 0.174708 0 0 0
0 0 0 0.197341 0 0 0
0 0 0 0.222901 0 0 0
0 0 0 0.251769 0 0 0
0 0 0 0.284380 0 0 0
0 0 0 0.321217 0 0 0
0 0 0 0.362825 0 0 0
0 0 0 0.409810 0 0 0
0 0 0 0.462879 0 0 0
0 0 0 0.522829 0 0 0
0 0 0 0.590546 0 0 0
0 0 0 0.667018 0 0 0
0 0 0 0.753376 0 0 0
0 0 0 0.850928 0 0 0
0 0 0 0.961113 0 0 0
0 0 0 1.085543 0 0 0
0 0 0 1.226081 0 0 0
0 0 0 1.384799 0 0 0
0 0 0 1.564034 0 0 0
0 0 0 1.766451 0 0 0
0 0 0 1.995029 0 0 0
0 0 0 2.253150 0 0 0
0 0 0 2.544646 0 0 0
0 0 0 2.873776 0 0 0
0 0 0 3.245402 0 0 0
0 0 0 3.664992 0 0 0
0 0 0 4.138701 0 0 0
0 0 0 4.673504 0 0 0
0 0 0 5.277170 0 0 0
0 0 0 5.958578 0 0 0
0 0 0 6.727705 0 0 0
0 0 0 7.595691 0 0 0
0 0 0 8.575052 0 0 0
0 0 0 9.680073 0 0 0
0 0 0 10.926692 0 0 0
0 0 0 12.332726 0 0 0
0 0 0 13.918337 0 0 0
0 0 0 15.706024 0 0 0
0 0 0 17.721190 0 0 0
0 0 0 19.992047 0 0 0
0 0 0 22.550267 0 0 0
0 0 0 25.431380 0 0 0
0 0 0 28.674770 0 0 0
0 0 0 32.324523 0 0 0
0 0 0 36.429481 0 0 0
0 0 0 41.043845 0 0 0
0 0 0 46.227917 0 0 0
0 0 0 52.048082 0 0 0
0 0 0 58.576980 0 0 0
0 0 0 65.894787 0 0 0
0 0 0 74.089141 0 0 0
0 0 0 83.254899 0 0 0
0 0 0 93.494823 0 0 0
0 0 0 104.919233 0 0 0
0 0 0 117.646220 0 0 0
0 0 0 131.800509 0 0 0
0 0 0 147.512642 0 0 0
0 0 0 164.918014 0 0 0
0 0 0 184.154702 0 0 0
0 0 0 205.361611 0 0 0
0 0 0 228.675372 0 0 0
0 0 0 254.226628 0 0 0
0 0 0 282.135952 0 0 0
0 0 0 312.509052 0 0 0
0 0 0 345.430871 0 0 0
0 0 0 380.961284 0 0 0
0 0 0 419.127901 0 0 0
0 0 0 459.920607 0 0 0
0 0 0 0.312500 0 0 0
0 0 0 0.201250 0 0 0
0 0 0 0.129605 0 0 0
0 0 0 0.129605 0 0 0
0 0 0 0.129605 0 0 0
0 0 0 0.130410 0 0 0
0 0 0 0.130410 0 0 0
0 0 0 0.129605 0 0 0
0 0 0 0.129605 0 0 0
0 0 0 0.129605 0 0 0
0 0 0 0.129605 0 0 0
0 0 0 0.129605 0 0 0
0 0 0 0.129605 0 0 0
0 0 0 0.129605 0 0 0
0 0 0 0.130410 0 0 0
0 0 0 0.130410 0 0 0
0 0 0 0.129605 0 0 0
0 0 0 0.129605 0 0 0
0 0 0 0.129605 0 0 0
0 0 0 0.402500 0 0 0
0 0 0 1.250000 0 0 0
0 0 0 1.337500 0 0 0
0 0 0 1.110125 0 0 0
0 0 0 0.000000 0 0 0
0 0 0 0.000000 0 0 0
0 0 0 0.000000 0 0 0
0 0 0 0.000000 0 0 0
0 0 0 0.000061 0 0 0
0 0 0 0.000133 0 0 0
0 0 0 0.000124 0 0 0
0 0 0 0.000108 0 0 0
0 0 0 0.000095 0 0 0
0 0 0 0.000083 0 0 0
0 0 0 0.000072 0 0 0
0 0 0 0.000068 0 0 0
0 0 0 0.000072 0 0 0
0 0 0 0.000082 0 0 0
0 0 0 0.000093 0 0 0
0 0 0 0.000106 0 0 0
0 0 0 0.000120 0 0 0
0 0 0 0.000136 0 0 0
0 0 0 0.000155 0 0 0
0 0 0 0.000176 0 0 0
0 0 0 0.000200 0 0 0
0 0 0 0.000227 0 0 0
0 0 0 0.000258 0 0 0
0 0 0 0.000293 0 0 0
0 0 0 0.000333 0 0 0
0 0 0 0.000379 0 0 0
0 0 0 0.000430 0 0 0
0 0 0 0.000489 0 0 0
0 0 0 0.000556 0 0 0
0 0 0 0.000631 0 0 0
0 0 0 0.000717 0 0 0
0 0 0 0.000764 0 0 0
0 0 0 0.000717 0 0 0
0 0 0 0.000631 0 0 0
0 0 0 0.000556 0 0 0
0 0 0 0.000489 0 0 0
0 0 0 0.000430 0 0 0
0 0 0 0.000379 0 0 0
0 0 0 0.000333 0 0 0
0 0 0 0.000293 0 0 0
0 0 0 0.000258 0 0 0
0 0 0 0.000227 0 0 0
0 0 0 0.000200 0 0 0
0 0 0 0.000176 0 0 0
0 0 0 0.000155 0 0 0
0 0 0 0.000136 0 0 0
0 0 0 0.000120 0 0 0
0 0 0 0.000106 0 0 0
0 0 0 0.000093 0 0 0
0 0 0 0.000082 0 0 0
0 0 0 0.000072 0 0 0
0 0 0 0.000068 0 0 0
0 0 0 0.000072 0 0 0
0 0 0 0.000081 0 0 0
0 0 0 0.000092 0 0 0
0 0 0 0.000104 0 0 0
0 0 0 0.000117 0 0 0
0 0 0 0.000132 0 0 0
0 0 0 0.000149 0 0 0
